#chr	start	end	gene_id	strand	gene_name
chr19	9959560	10010503	ENSG00000080573	-	COL5A3
chr19	10086316	10093242	ENSG00000130813	+	SHFL
chr19	10106222	10114779	ENSG00000243207	+	PPAN-P2RY11
chr19	10133345	10231285	ENSG00000130816	-	DNMT1
chr19	10251900	10260054	ENSG00000105364	+	MRPL4
chr19	10304802	10309879	ENSG00000220201	-	ZGLP1
chr19	10316211	10333637	ENSG00000161847	-	RAVER1
chr19	10333775	10339640	ENSG00000076662	-	ICAM3
chr19	10350528	10380571	ENSG00000105397	-	TYK2
chr19	10416772	10469629	ENSG00000065989	+	PDE4A
chr19	10553084	10566030	ENSG00000129347	-	KRI1
chr19	10602456	10644556	ENSG00000129353	+	SLC44A2
chr19	10701438	10713436	ENSG00000213339	+	QTRT1
chr19	10871552	10923074	ENSG00000142453	+	CARM1
chr19	10922184	10928680	ENSG00000130733	-	YIPF2
chr19	10960931	11079425	ENSG00000127616	+	SMARCA4
chr19	11089461	11133819	ENSG00000130164	+	LDLR
chr19	11164269	11197547	ENSG00000197256	-	KANK2
chr19	11199294	11262523	ENSG00000130158	-	DOCK6
chr19	11322067	11346269	ENSG00000105514	-	RAB3D
chr19	11342775	11346517	ENSG00000105518	-	TMEM205
chr19	11355385	11365697	ENSG00000105520	+	PLPPR2
chr19	11435283	11450967	ENSG00000130175	+	PRKCSH
chr19	11848760	11883749	ENSG00000171291	+	ZNF439
chr19	11887781	11914328	ENSG00000198429	+	ZNF69
chr19	12391948	12441081	ENSG00000268870	-	AC008758.5
chr19	12525372	12551541	ENSG00000249709	-	ZNF564
chr19	12576099	12640097	ENSG00000188033	-	ZNF490
chr19	12668070	12681833	ENSG00000285589	-	AC010422.8
chr19	12699193	12724010	ENSG00000105576	-	TNPO2
chr19	12763002	12872739	ENSG00000095066	-	HOOK2
chr19	12833950	12874951	ENSG00000105613	+	MAST1
chr19	12891159	12914206	ENSG00000105607	+	GCDH
chr19	12922478	12934036	ENSG00000179115	-	FARSA
chr19	13104901	13117566	ENSG00000104907	-	TRMT1
chr19	13731759	13763295	ENSG00000104957	+	CCDC130
chr19	13764521	13774281	ENSG00000037757	+	MRI1
chr19	13961529	14007038	ENSG00000132005	-	RFX1
chr19	14031761	14053217	ENSG00000104998	+	IL27RA
chr19	14380500	14408724	ENSG00000123146	+	ADGRE5
chr19	14583083	14612034	ENSG00000187912	+	CLEC17A
chr19	14690047	14733745	ENSG00000160961	+	ZNF333
chr19	14732391	14778559	ENSG00000127507	-	ADGRE2
chr19	15107400	15114984	ENSG00000105137	+	SYDE1
chr19	15114986	15125785	ENSG00000105135	-	ILVBL
chr19	15159037	15200994	ENSG00000074181	-	NOTCH3
chr19	15380049	15419140	ENSG00000011243	-	AKAP8L
chr19	15419977	15449955	ENSG00000011451	-	WIZ
chr19	15451623	15464543	ENSG00000105122	-	RASAL3
chr19	15640896	15662824	ENSG00000186529	+	CYP4F3
chr19	15673017	15697173	ENSG00000186204	+	CYP4F12
chr19	15912366	15934866	ENSG00000171903	-	CYP4F11
chr19	16067020	16103001	ENSG00000167460	+	TPM4
chr19	16197853	16245905	ENSG00000072958	+	AP1M1
chr19	16479066	16628203	ENSG00000141979	-	AC008764.1
chr19	16719846	16817962	ENSG00000188039	+	NWD1
chr19	17075780	17214536	ENSG00000099331	+	MYO9B
chr19	17215345	17219828	ENSG00000053501	+	USE1
chr19	17267375	17281248	ENSG00000105393	+	BABAM1
chr19	17267417	17282965	ENSG00000269307	+	AC010463.1
chr19	17281644	17287645	ENSG00000160117	+	ANKLE1
chr19	17468768	17506167	ENSG00000130304	+	SLC27A1
chr19	17523300	17553838	ENSG00000167483	+	NIBAN3
chr19	17555648	17583156	ENSG00000130309	+	COLGALT1
chr19	17601327	17688364	ENSG00000130477	-	UNC13A
chr19	17719241	17734512	ENSG00000130479	+	MAP1S
chr19	17747717	17788567	ENSG00000130475	+	FCHO1
chr19	17824781	17848031	ENSG00000105639	-	JAK3
chr19	17933014	17943990	ENSG00000007080	+	CCDC124
chr19	17951292	18000079	ENSG00000105642	+	KCNN1
chr19	18097792	18151691	ENSG00000099308	+	MAST3
chr19	18153157	18178116	ENSG00000268173	+	AC007192.1
chr19	18207960	18255418	ENSG00000285188	-	AC008397.2
chr19	18340597	18369949	ENSG00000130517	+	PGPEP1
chr19	18391136	18397621	ENSG00000175489	-	LRRC25
chr19	18418863	18434561	ENSG00000130511	+	SSBP4
chr19	18434387	18438166	ENSG00000105655	-	ISYNA1
chr19	18442662	18522115	ENSG00000105656	-	ELL
chr19	18531750	18544076	ENSG00000105701	-	FKBP8
chr19	18572219	18607740	ENSG00000006016	-	CRLF1
chr19	18683677	18782332	ENSG00000105662	+	CRTC1
chr19	18831958	18868229	ENSG00000005007	+	UPF1
chr19	18899513	18919386	ENSG00000105669	-	COPE
chr19	18907012	18934396	ENSG00000268193	-	AC002985.1
chr19	19119168	19138512	ENSG00000064545	-	TMEM161A
chr19	19176902	19192588	ENSG00000254901	-	BORCS8
chr19	19192228	19201865	ENSG00000064490	+	RFXANK
chr19	19254755	19262803	ENSG00000187664	-	HAPLN4
chr19	19264365	19273390	ENSG00000213996	-	TM6SF2
chr19	19320828	19358753	ENSG00000129933	+	MAU2
chr19	19385825	19508930	ENSG00000167491	+	GATAD2A
chr19	19516226	19536075	ENSG00000258674	+	AC011448.1
chr19	19629475	19643656	ENSG00000089639	-	GMIP
chr19	19645197	19663675	ENSG00000105726	-	ATP13A1
chr19	19785838	19821750	ENSG00000081665	-	ZNF506
chr19	20535824	20565808	ENSG00000237440	-	ZNF737
chr19	21082158	21125269	ENSG00000160352	+	ZNF714
chr19	21358929	21379301	ENSG00000172687	+	ZNF738
chr19	21722770	21767578	ENSG00000197020	-	ZNF100
chr19	21804945	21852124	ENSG00000198521	-	ZNF43
chr19	22179088	22215800	ENSG00000196109	-	ZNF676
chr19	23075209	23147220	ENSG00000183850	+	ZNF730
chr19	23304990	23395470	ENSG00000167232	-	ZNF91
chr19	23739194	23758890	ENSG00000196172	-	ZNF681
chr19	32405542	32485894	ENSG00000178904	+	DPY19L3
chr19	32597005	32676596	ENSG00000105186	-	ANKRD27
chr19	32691960	32713795	ENSG00000213965	+	NUDT19
chr19	32719752	32829579	ENSG00000173809	+	TDRD12
chr19	32830508	32869766	ENSG00000021488	-	SLC7A9
chr19	32875924	32971990	ENSG00000121289	-	CEP89
chr19	32972208	32978228	ENSG00000131944	+	FAAP24
chr19	32978591	33064887	ENSG00000131941	-	RHPN2
chr19	33080898	33130541	ENSG00000076650	+	GPATCH1
chr19	33132089	33175798	ENSG00000166359	+	WDR88
chr19	33177602	33208863	ENSG00000130881	+	LRP3
chr19	33386949	33521790	ENSG00000124299	-	PEPD
chr19	34359479	34402412	ENSG00000105220	+	GPI
chr19	34428351	34471250	ENSG00000126261	+	UBA2
chr19	34593328	34675698	ENSG00000205209	-	SCGB2B2
chr19	34677638	34686396	ENSG00000089335	+	ZNF302
chr19	34994783	35026470	ENSG00000089351	+	GRAMD1A
chr19	35143249	35154301	ENSG00000221946	+	FXYD7
chr19	35154729	35169880	ENSG00000089327	+	FXYD5
chr19	35268961	35279820	ENSG00000105698	+	USF2
chr19	35550030	35563657	ENSG00000105675	-	ATP4A
chr19	35612734	35625354	ENSG00000249115	+	HAUS5
chr19	35629029	35637685	ENSG00000126254	+	RBM42
chr19	35666515	35678482	ENSG00000105668	+	UPK1A
chr19	35717972	35738877	ENSG00000272333	+	KMT2B
chr19	35739251	35745431	ENSG00000267120	-	AD000671.2
chr19	35742463	35745444	ENSG00000161265	-	U2AF1L4
chr19	35825371	35869286	ENSG00000161270	-	NPHS1
chr19	36150921	36152446	ENSG00000161281	-	COX7A1
chr19	38211005	38229713	ENSG00000011332	-	DPF1
chr19	38244034	38292614	ENSG00000167642	+	SPINT2
chr19	38289150	38304909	ENSG00000267748	+	AC011479.1
chr19	38304163	38305005	ENSG00000167644	+	C19orf33
chr19	38335774	38370942	ENSG00000099338	+	CATSPERG
chr19	38403134	38409083	ENSG00000130244	+	FAM98C
chr19	38433690	38587563	ENSG00000196218	+	RYR1
chr19	38647648	38731588	ENSG00000130402	+	ACTN4
chr19	38915403	38949854	ENSG00000269547	-	AC011455.2
chr19	38990713	39032784	ENSG00000161243	-	FBXO27
chr19	39306565	39320862	ENSG00000128011	-	LRFN1
chr19	39328352	39342371	ENSG00000130755	-	GMFG
chr19	39385628	39391153	ENSG00000006712	-	PAF1
chr19	39391302	39400640	ENSG00000063322	+	MED29
chr19	39412668	39428414	ENSG00000090924	+	PLEKHG2
chr19	39436155	39476669	ENSG00000196235	+	SUPT5H
chr19	39498946	39508480	ENSG00000090932	+	DLL3
chr19	39834457	39846378	ENSG00000105202	-	FBL
chr19	39863322	39934625	ENSG00000275395	-	FCGBP
chr19	40028259	40056230	ENSG00000128000	-	ZNF780B
chr19	40191425	40215574	ENSG00000130758	+	MAP3K10
chr19	40230316	40285535	ENSG00000105221	-	AKT2
chr19	40319535	40348526	ENSG00000160392	-	C19orf47
chr19	40379270	40390180	ENSG00000160396	-	HIPK4
chr19	40576852	40591398	ENSG00000160410	+	SHKBP1
chr19	40592882	40629817	ENSG00000090006	+	LTBP4
chr19	40750636	40765388	ENSG00000077312	+	SNRPA
chr19	41219222	41261765	ENSG00000167601	+	AXL
chr19	41301586	41353921	ENSG00000105329	-	TGFB1
chr19	41998320	42069497	ENSG00000105737	-	GRIK5
chr19	42268536	42295796	ENSG00000079432	+	CIC
chr19	42302097	42310813	ENSG00000188368	+	PRR19
chr19	42313308	42325063	ENSG00000167619	+	TMEM145
chr19	42401513	42427387	ENSG00000079435	-	LIPE
chr19	43460786	43465607	ENSG00000124466	-	LYPD3
chr19	43475102	43504934	ENSG00000176531	-	PHLDB3
chr19	43543310	43580472	ENSG00000073050	-	XRCC1
chr19	43575800	43582103	ENSG00000234465	+	PINLYP
chr19	43584368	43596134	ENSG00000167378	-	IRGQ
chr19	43596616	43614497	ENSG00000226763	+	SRRM5
chr19	43646094	43670546	ENSG00000011422	-	PLAUR
chr19	43727982	43754961	ENSG00000105771	-	SMG9
chr19	43766532	43781256	ENSG00000104783	-	KCNN4
chr19	43785873	43827205	ENSG00000159871	-	LYPD5
chr19	43827320	43852016	ENSG00000167637	+	ZNF283
chr19	43872364	43901384	ENSG00000176222	-	ZNF404
chr19	43912623	43935281	ENSG00000124459	-	ZNF45
chr19	43951222	43967708	ENSG00000159905	+	ZNF221
chr19	43967861	43998325	ENSG00000204920	+	ZNF155
chr19	44094338	44109885	ENSG00000267680	+	ZNF224
chr19	44165072	44178380	ENSG00000167380	+	ZNF226
chr19	44228728	44305045	ENSG00000159917	-	ZNF235
chr19	44382297	44401607	ENSG00000267508	-	ZNF285
chr19	44474427	44500523	ENSG00000167384	-	ZNF180
chr19	44643797	44666161	ENSG00000073008	+	PVR
chr19	44662277	44684358	ENSG00000186567	+	CEACAM19
chr19	44747835	44760043	ENSG00000069399	+	BCL3
chr19	44809070	44821420	ENSG00000187244	+	BCAM
chr19	44846174	44889222	ENSG00000130202	+	NECTIN2
chr19	44905790	44909392	ENSG00000130203	+	APOE
chr19	44914246	44919348	ENSG00000130208	+	APOC1
chr19	44942237	44949564	ENSG00000224916	+	APOC4-APOC2
chr19	44946034	44949564	ENSG00000234906	+	APOC2
chr19	44954590	44993340	ENSG00000104853	+	CLPTM1
chr19	45001448	45038197	ENSG00000104856	+	RELB
chr19	45039044	45070955	ENSG00000104859	+	CLASRP
chr19	45071499	45076586	ENSG00000170684	-	ZNF296
chr19	45079194	45091517	ENSG00000142252	+	GEMIN7
chr19	45079287	45305283	ENSG00000007047	+	MARK4
chr19	45091395	45147284	ENSG00000104866	+	PPP1R37
chr19	45178783	45216932	ENSG00000189114	+	BLOC1S3
chr19	45333433	45351519	ENSG00000104892	+	KLC3
chr19	45349836	45370917	ENSG00000104884	-	ERCC2
chr19	45379637	45406348	ENSG00000104881	-	PPP1R13L
chr19	45406643	45410736	ENSG00000117877	+	POLR1G
chr19	45407333	45478827	ENSG00000012061	-	ERCC1
chr19	45485293	45497054	ENSG00000125744	-	RTN2
chr19	45488776	45502509	ENSG00000213889	+	PPM1N
chr19	45527426	45602211	ENSG00000125741	-	OPA3
chr19	45589763	45602211	ENSG00000177464	-	GPR4
chr19	45606993	45645601	ENSG00000125746	-	EML2
chr19	45668220	45683721	ENSG00000010310	+	GIPR
chr19	45687459	45692568	ENSG00000125743	-	SNRPD2
chr19	45710628	45730895	ENSG00000177051	-	FBXO46
chr19	45769708	45782551	ENSG00000104936	-	DMPK
chr19	45890022	45902612	ENSG00000176182	-	MYPOP
chr19	45933733	45974043	ENSG00000104967	-	NOVA2
chr19	45995460	46021317	ENSG00000104983	+	CCDC61
chr19	46297041	46343432	ENSG00000124440	+	HIF3A
chr19	46347086	46392980	ENSG00000011485	+	PPP5C
chr19	46466490	46471562	ENSG00000182013	-	PNMA8A
chr19	46601073	46610781	ENSG00000160014	+	CALM3
chr19	46674274	46717126	ENSG00000105287	-	PRKD2
chr19	46719510	46746993	ENSG00000090372	-	STRN4
chr19	46746045	46776987	ENSG00000181027	+	FKRP
chr19	47019836	47045774	ENSG00000130751	+	NPAS1
chr19	47045908	47048623	ENSG00000130748	-	TMEM160
chr19	47255979	47273700	ENSG00000105321	+	CCDC9
chr19	47403123	47419526	ENSG00000105419	-	MEIS3
chr19	47487636	47515090	ENSG00000105402	-	NAPA
chr19	47778584	47784683	ENSG00000178980	+	SELENOW
chr19	48445840	48457021	ENSG00000105447	+	GRWD1
chr19	48455573	48466979	ENSG00000182324	+	KCNJ14
chr19	48661406	48673080	ENSG00000142233	-	NTN5
chr19	48695970	48705950	ENSG00000176920	+	FUT2
chr19	48712724	48719724	ENSG00000176909	-	MAMSTR
chr19	48720584	48740609	ENSG00000105538	-	RASIP1
chr19	48748010	48755389	ENSG00000174951	-	FUT1
chr19	48968129	48993309	ENSG00000104812	-	GYS1
chr19	48993561	49015969	ENSG00000183207	+	RUVBL2
chr19	49114323	49118459	ENSG00000104863	+	LIN7B
chr19	49119543	49151025	ENSG00000177380	+	PPFIA3
chr19	49289637	49325214	ENSG00000063127	-	SLC6A16
chr19	49335170	49343334	ENSG00000104894	+	CD37
chr19	49429400	49442359	ENSG00000104888	-	SLC17A7
chr19	49512374	49526427	ENSG00000104870	+	FCGRT
chr19	49528002	49546961	ENSG00000142552	+	RCN3
chr19	49555467	49590261	ENSG00000142546	-	NOSIP
chr19	49659568	49665874	ENSG00000126456	-	IRF3
chr19	49690897	49713730	ENSG00000169169	+	CPT1C
chr19	49806865	49817375	ENSG00000010361	-	FUZ
chr19	49850734	49860743	ENSG00000104960	+	PTOV1
chr19	49859881	49867908	ENSG00000039650	-	PNKP
chr19	49877424	49888749	ENSG00000104946	+	TBC1D17
chr19	49906824	49929762	ENSG00000213024	-	NUP62
chr19	49909500	49958390	ENSG00000269179	-	AC011452.1
chr19	49948984	49961171	ENSG00000161640	-	SIGLEC11
chr19	50188185	50310541	ENSG00000105357	+	MYH14
chr19	50384203	50418017	ENSG00000062822	+	POLD1
chr19	50466784	50476847	ENSG00000142530	-	FAM71E1
chr19	50476399	50490870	ENSG00000161671	+	EMC10
chr19	50511599	50514689	ENSG00000204653	-	ASPDH
chr19	50659254	50719801	ENSG00000161681	-	SHANK1
chr19	50976467	50984098	ENSG00000169035	-	KLK7
chr19	51077494	51084244	ENSG00000129437	-	KLK14
chr19	51124905	51136650	ENSG00000129450	+	SIGLEC9
chr19	51142298	51153525	ENSG00000168995	+	SIGLEC7
chr19	51225063	51240015	ENSG00000105383	+	CD33
chr19	51311847	51330353	ENSG00000142549	+	IGLON5
chr19	51345168	51366387	ENSG00000105379	-	ETFB
chr19	51350372	51368098	ENSG00000269403	-	AC008750.7
chr19	51388288	51390590	ENSG00000262874	-	C19orf84
chr19	51410019	51417802	ENSG00000142512	-	SIGLEC10
chr19	51611926	51645544	ENSG00000105501	-	SIGLEC5
chr19	51612090	51646888	ENSG00000268500	-	AC018755.2
chr19	51642552	51646800	ENSG00000254415	-	SIGLEC14
chr19	51745171	51804109	ENSG00000171051	-	FPR1
chr19	51804815	51890949	ENSG00000161551	-	ZNF577
chr19	51889234	51905039	ENSG00000198093	-	ZNF649
chr19	51964339	51986855	ENSG00000256683	-	ZNF350
chr19	52031377	52095737	ENSG00000256087	-	ZNF432
chr19	52064465	52095764	ENSG00000197608	-	ZNF841
chr19	52297168	52325921	ENSG00000198464	+	ZNF480
chr19	52336242	52367777	ENSG00000167554	+	ZNF610
chr19	52369916	52385794	ENSG00000221923	+	ZNF880
chr19	52594059	52690495	ENSG00000167766	-	ZNF83
chr19	52702812	52735072	ENSG00000213020	-	ZNF611
chr19	52797407	52857599	ENSG00000198538	-	ZNF28
chr19	52904416	52923480	ENSG00000213793	-	ZNF888
chr19	52928474	52962822	ENSG00000221874	-	ZNF816-ZNF321P
chr19	52949378	52962910	ENSG00000180257	-	ZNF816
chr19	53066605	53103435	ENSG00000170949	-	ZNF160
chr19	53107878	53133076	ENSG00000170954	-	ZNF415
chr19	53431983	53461861	ENSG00000160336	+	ZNF761
chr19	53864762	53876434	ENSG00000179820	+	MYADM
chr19	53879189	53907651	ENSG00000126583	+	PRKCG
chr19	53909277	53943949	ENSG00000105605	+	CACNG7
chr19	53991636	54012665	ENSG00000130433	+	CACNG6
chr19	54115409	54131718	ENSG00000105618	+	PRPF31
chr19	54137748	54155680	ENSG00000088038	+	CNOT3
chr19	54173411	54189881	ENSG00000125505	-	MBOAT7
chr19	54200857	54249002	ENSG00000170889	+	RPS9
chr19	54216277	54223505	ENSG00000204577	-	LILRB3
chr19	54236591	54242790	ENSG00000244482	-	LILRA6
chr19	54351383	54370557	ENSG00000167613	-	LAIR1
chr19	54415218	54436903	ENSG00000167614	+	TTYH1
chr19	54448886	54462015	ENSG00000167615	+	LENG8
chr19	54461731	54463777	ENSG00000275183	-	LENG9
chr19	54465025	54473295	ENSG00000167617	-	CDC42EP5
chr19	54593581	54602380	ENSG00000104974	+	LILRA1
chr19	54617157	54637527	ENSG00000104972	+	LILRB1
chr19	54643888	54670358	ENSG00000186818	+	LILRB4
chr19	54953129	55001141	ENSG00000022556	+	NLRP2
chr19	55013704	55038263	ENSG00000088053	-	GP6
chr19	55039107	55071290	ENSG00000160439	-	RDH13
chr19	55072019	55087922	ENSG00000131037	+	EPS8L1
chr19	55226637	55228762	ENSG00000180089	-	TMEM86B
chr19	55282071	55312561	ENSG00000160469	+	BRSK1
chr19	55385931	55403249	ENSG00000108107	+	RPL28
chr19	55428739	55443276	ENSG00000187902	-	SHISA7
chr19	56132598	56160892	ENSG00000167685	+	ZNF444
chr19	56375845	56393544	ENSG00000018869	-	ZNF582
chr19	56397965	56436034	ENSG00000198440	+	ZNF583
chr19	56439324	56478064	ENSG00000198046	-	ZNF667
chr19	56507849	56530220	ENSG00000196263	+	ZNF471
chr19	56567467	56588910	ENSG00000197016	+	ZNF470
chr19	57240631	57262727	ENSG00000204524	+	ZNF805
chr19	57351270	57359897	ENSG00000131845	+	ZNF304
chr19	57363476	57379564	ENSG00000152433	+	ZNF547
chr19	57389849	57402991	ENSG00000188785	+	ZNF548
chr19	57394182	57438456	ENSG00000268533	+	AC003002.2
chr19	57411160	57421933	ENSG00000186272	+	ZNF17
chr19	57435324	57447100	ENSG00000186230	+	ZNF749
chr19	57437969	57477535	ENSG00000268163	-	AC004076.1
chr19	57487710	57496097	ENSG00000105136	+	ZNF419
chr19	57487717	57517558	ENSG00000268107	+	AC003005.1
chr19	57578455	57593889	ENSG00000171649	+	ZIK1
chr19	57803840	57814912	ENSG00000178935	-	ZNF552
chr19	57921881	57935401	ENSG00000196724	-	ZNF418
chr19	58228593	58277494	ENSG00000198131	+	ZNF544
chr19	58278954	58302790	ENSG00000278129	+	ZNF8
chr19	58386399	58394805	ENSG00000083845	+	RPS5
chr19	58401503	58418326	ENSG00000171574	+	ZNF584
chr19	58432813	58440152	ENSG00000131849	-	ZNF132
chr19	58467044	58475435	ENSG00000083812	+	ZNF324
chr19	58474016	58481229	ENSG00000083838	+	ZNF446
chr19	58479511	58511991	ENSG00000083807	-	SLC27A5
chr19	58513529	58538910	ENSG00000119574	-	ZBTB45
chr19	58544063	58550721	ENSG00000130726	+	TRIM28
chr22	17563449	17590994	ENSG00000182902	+	SLC25A18
chr22	17734137	17774769	ENSG00000015475	-	BID
chr22	17787648	18024560	ENSG00000243156	-	MICAL3
chr22	18077922	18105395	ENSG00000215193	+	PEX26
chr22	18906027	18914237	ENSG00000183628	+	DGCR6
chr22	18906237	18947731	ENSG00000283809	+	AC007326.4
chr22	19036281	19122453	ENSG00000070413	-	DGCR2
chr22	19175580	19178735	ENSG00000100075	-	SLC25A1
chr22	19179472	19291718	ENSG00000070371	-	CLTCL1
chr22	19351367	19447710	ENSG00000242259	-	C22orf39
chr22	19846137	19854895	ENSG00000215012	-	RTL10
chr22	19969895	20016822	ENSG00000099889	-	ARVCF
chr22	20080231	20111874	ENSG00000128191	+	DGCR8
chr22	20394114	20408460	ENSG00000185252	+	ZNF74
chr22	20707690	20859416	ENSG00000241973	-	PI4KA
chr22	20917406	20953746	ENSG00000099942	+	CRKL
chr22	20965107	20981359	ENSG00000183773	+	AIFM3
chr22	21466422	21469934	ENSG00000206140	+	TMEM191C
chr22	21549446	21624033	ENSG00000185651	+	UBE2L3
chr22	21628088	21630063	ENSG00000161179	-	YDJC
chr22	21632715	21637328	ENSG00000161180	+	CCDC116
chr22	21665999	21700014	ENSG00000100023	+	PPIL2
chr22	21697535	21735793	ENSG00000100027	-	YPEL1
chr22	21759656	21867679	ENSG00000100030	-	MAPK1
chr22	21957024	21982812	ENSG00000100038	-	TOP3B
chr22	22318726	22319225	ENSG00000211643	+	IGLV5-52
chr22	23059414	23145020	ENSG00000100218	-	RSPH14
chr22	23145325	23164349	ENSG00000100228	+	RAB36
chr22	23752742	23754424	ENSG00000128218	-	VPREB3
chr22	23786930	23838008	ENSG00000099956	+	SMARCB1
chr22	23862187	23895222	ENSG00000251357	+	AP000350.4
chr22	23957413	23961194	ENSG00000133433	-	GSTT2B
chr22	24181486	24189105	ENSG00000099994	+	SUSD2
chr22	24270897	24442355	ENSG00000258555	+	SPECC1L-ADORA2A
chr22	24556006	24628986	ENSG00000286070	+	AP000356.5
chr22	24594810	24629004	ENSG00000100031	+	GGT1
chr22	25199857	25207358	ENSG00000100053	+	CRYBB3
chr22	25564674	25729293	ENSG00000100077	+	GRK3
chr22	26169461	26383596	ENSG00000100095	+	SEZ6L
chr22	26429259	26445014	ENSG00000128203	+	ASPHD2
chr22	26483876	26494657	ENSG00000100104	+	SRRD
chr22	26491224	26512498	ENSG00000100109	-	TFIP11
chr22	26521995	26596716	ENSG00000128294	-	TPST2
chr22	27748276	27801755	ENSG00000169184	-	MN1
chr22	27851668	27920133	ENSG00000180957	-	PITPNB
chr22	27978013	28679864	ENSG00000100154	-	TTC28
chr22	29073034	29168332	ENSG00000183762	+	KREMEN1
chr22	29205895	29259596	ENSG00000186998	+	EMID1
chr22	29259871	29268208	ENSG00000100263	-	RHBDD3
chr22	29306581	29312784	ENSG00000185340	+	GAS2L1
chr22	29327679	29388582	ENSG00000100280	-	AP1B1
chr22	29480217	29491389	ENSG00000100285	+	NEFH
chr22	29505878	29555215	ENSG00000100296	-	THOC5
chr22	29554807	29581326	ENSG00000184117	-	NIPSNAP1
chr22	29767368	29770412	ENSG00000184076	+	UQCR10
chr22	29788608	29838303	ENSG00000100325	-	ASCC2
chr22	29883168	30030867	ENSG00000100330	+	MTMR3
chr22	30285237	30299481	ENSG00000248751	-	AC004997.1
chr22	30409254	30428989	ENSG00000249590	+	AC004832.3
chr22	30488901	30505710	ENSG00000133488	-	SEC14L4
chr22	30522798	30546681	ENSG00000214491	-	SEC14L6
chr22	30607082	30627270	ENSG00000185339	+	TCN2
chr22	30652050	30667886	ENSG00000167065	-	DUSP18
chr22	30925129	30968773	ENSG00000133422	-	MORC2
chr22	31064104	31104623	ENSG00000183963	+	SMTN
chr22	31122730	31134696	ENSG00000185133	+	INPP5J
chr22	31160181	31207018	ENSG00000138942	+	RNF185
chr22	31212273	31280079	ENSG00000182541	+	LIMK2
chr22	31399603	31530633	ENSG00000185721	+	DRG1
chr22	31488687	31618587	ENSG00000198089	+	SFI1
chr22	31618490	31662431	ENSG00000241878	-	PISD
chr22	31754898	31956242	ENSG00000285404	+	Z82190.2
chr22	33162225	33922840	ENSG00000133424	-	LARGE1
chr22	35257451	35295806	ENSG00000100281	+	HMGXB4
chr22	35380360	35394213	ENSG00000100292	+	HMOX1
chr22	35400133	35425430	ENSG00000100297	+	MCM5
chr22	35648445	35668403	ENSG00000221963	+	APOL6
chr22	36226208	36239953	ENSG00000128335	-	APOL2
chr22	36281279	36387966	ENSG00000100345	-	MYH9
chr22	36560856	36703751	ENSG00000166862	-	CACNG2
chr22	36758201	36776255	ENSG00000100360	-	IFT27
chr22	36800683	36819478	ENSG00000100362	-	PVALB
chr22	37180165	37199384	ENSG00000133466	-	C1QTNF6
chr22	37204236	37212476	ENSG00000278195	-	SSTR3
chr22	37608724	37633563	ENSG00000100083	+	GGA1
chr22	37634653	37656116	ENSG00000100092	+	SH3BP1
chr22	37681672	37693475	ENSG00000273899	+	NOL12
chr22	37807904	37817175	ENSG00000100116	+	GCAT
chr22	37830854	37849326	ENSG00000100124	-	ANKRD54
chr22	37905656	37942821	ENSG00000100139	+	MICALL1
chr22	37952606	38041914	ENSG00000100142	+	POLR2F
chr22	37970685	37987421	ENSG00000100146	-	SOX10
chr22	38056310	38075700	ENSG00000100151	+	PICK1
chr22	38078133	38084092	ENSG00000100156	-	SLC16A8
chr22	38084651	38111014	ENSG00000128298	-	BAIAP2L2
chr22	38111494	38214777	ENSG00000184381	-	PLA2G6
chr22	38201931	38216506	ENSG00000185022	+	MAFF
